Opening Time,Type [buy/sell],Symbol,Setup,Size / Quantity,Closing Time,Entry Price,Closing Price,Swap,Commission,Net Profit,Stop Loss (optional),Take Profit(optional),Highest price (optional),Lowest price (optional)
2024-09-26 16:32:00,Sell,XAUUSD,Default Setup,0.1,2024-09-26 16:39:00,2665.38,2662.37,0.0,0.0,30.1,2671.38,2662.38,,
2024-09-26 16:32:00,Sell,XAUUSD,Default Setup,0.1,2024-09-26 16:37:00,2665.35,2663.84,0.0,0.0,15.1,2671.35,2663.85,,
2024-09-26 16:15:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 16:18:00,2666.49,2660.46,0.0,0.0,-60.3,2660.49,2669.49,,
2024-09-26 16:15:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 16:18:00,2666.47,2660.38,0.0,0.0,-60.9,2660.54,2672.54,,
2024-09-26 16:15:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 16:18:00,2666.47,2660.38,0.0,0.0,-60.9,2660.54,2668.04,,
2024-09-26 16:02:00,Sell,XAUUSD,Default Setup,0.1,2024-09-26 16:04:00,2674.77,2671.76,0.0,0.0,30.1,2680.77,2671.77,,
2024-09-26 16:02:00,Sell,XAUUSD,Default Setup,0.1,2024-09-26 16:03:00,2674.74,2673.2,0.0,0.0,15.4,2680.74,2673.24,,
2024-09-26 15:46:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 15:53:00,2676.08,2679.09,0.0,0.0,30.1,2670.08,2679.08,,
2024-09-26 15:46:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 15:52:00,2676.25,2677.75,0.0,0.0,15.0,2670.25,2677.75,,
2024-09-26 14:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 15:09:00,2684.82,2678.82,0.0,0.0,-60.0,2678.82,2687.82,,
2024-09-26 14:36:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:41:00,2680.65,2682.48,0.0,0.0,18.3,2674.65,2686.65,,
2024-09-26 14:36:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:39:00,2680.67,2683.69,0.0,0.0,30.2,2674.67,2683.67,,
2024-09-26 14:36:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:39:00,2680.65,2682.23,0.0,0.0,15.8,2674.65,2682.15,,
2024-09-26 14:01:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:06:00,2675.27,2678.27,0.0,0.0,30.0,2669.27,2678.27,,
2024-09-26 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:06:00,2672.28,2678.31,0.0,0.0,60.3,2666.28,2678.28,,
2024-09-26 14:01:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 14:04:00,2675.23,2676.8,0.0,0.0,15.7,2669.22,2676.72,,
2024-09-26 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 13:47:00,2671.88,2674.88,0.0,0.0,30.0,2665.88,2674.88,,
2024-09-26 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-26 13:44:00,2672.28,2673.83,0.0,0.0,15.5,2666.28,2673.78,,
2024-09-25 16:48:00,Buy,XAUUSD,Default Setup,0.1,2024-09-25 17:47:00,2664.79,2658.74,0.0,0.0,-60.5,2658.78,2670.78,,
2024-09-25 16:28:00,Buy,XAUUSD,Default Setup,0.1,2024-09-25 17:09:00,2665.68,2667.27,0.0,0.0,15.9,2659.75,2667.25,,
2024-09-25 15:06:00,Buy,XAUUSD,Default Setup,0.1,2024-09-25 16:31:00,2660.03,2662.62,0.0,0.0,25.9,2654.03,2666.03,,
2024-09-25 15:06:00,Buy,XAUUSD,Default Setup,0.1,2024-09-25 16:06:00,2659.99,2663.0,0.0,0.0,30.1,2653.99,2662.99,,
2024-09-25 15:06:00,Buy,XAUUSD,Default Setup,0.1,2024-09-25 16:03:00,2660.03,2661.53,0.0,0.0,15.0,2654.03,2661.53,,
2024-09-24 16:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 17:15:00,2635.28,2635.81,0.0,0.0,5.3,2629.28,2641.28,,
2024-09-24 16:08:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 17:12:00,2635.74,2638.75,0.0,0.0,30.1,2629.74,2638.74,,
2024-09-24 16:08:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 16:24:00,2635.7,2637.23,0.0,0.0,15.3,2629.7,2637.2,,
2024-09-24 14:50:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 16:00:00,2627.81,2633.81,0.0,0.0,60.0,2621.81,2633.81,,
2024-09-24 15:53:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 15:55:00,2630.34,2631.85,0.0,0.0,15.1,2624.33,2631.83,,
2024-09-24 14:50:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 15:53:00,2627.86,2630.86,0.0,0.0,30.0,2621.86,2630.86,,
2024-09-24 14:50:00,Buy,XAUUSD,Default Setup,0.1,2024-09-24 15:33:00,2627.81,2629.35,0.0,0.0,15.4,2621.81,2629.31,,
2024-09-24 14:06:00,Sell,XAUUSD,Default Setup,0.1,2024-09-24 14:43:00,2630.89,2624.86,0.0,0.0,60.3,2636.89,2624.89,,
2024-09-24 14:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-24 14:38:00,2627.94,2626.44,0.0,0.0,15.0,2633.94,2626.44,,
2024-09-24 14:06:00,Sell,XAUUSD,Default Setup,0.1,2024-09-24 14:37:00,2630.84,2627.8,0.0,0.0,30.4,2636.84,2627.84,,
2024-09-24 14:06:00,Sell,XAUUSD,Default Setup,0.1,2024-09-24 14:09:00,2630.89,2629.26,0.0,0.0,16.3,2636.89,2629.39,,
2024-09-23 16:45:00,Sell,XAUUSD,Default Setup,0.1,2024-09-23 16:54:00,2627.65,2633.7,0.0,0.0,-60.5,2633.64,2621.64,,
2024-09-23 16:33:00,Sell,XAUUSD,Default Setup,0.1,2024-09-23 16:54:00,2626.88,2632.92,0.0,0.0,-60.4,2632.88,2625.38,,
2024-09-23 14:34:00,Buy,XAUUSD,Default Setup,0.1,2024-09-23 16:33:00,2625.61,2627.21,0.0,0.0,16.0,2619.61,2631.61,,
2024-09-23 14:34:00,Buy,XAUUSD,Default Setup,0.1,2024-09-23 16:05:00,2625.48,2628.46,0.0,0.0,29.8,2619.45,2628.45,,
2024-09-23 14:34:00,Buy,XAUUSD,Default Setup,0.1,2024-09-23 15:57:00,2625.61,2627.12,0.0,0.0,15.1,2619.61,2627.11,,
2024-09-20 16:59:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 17:11:00,2607.73,2610.74,0.0,0.0,30.1,2601.73,2610.73,,
2024-09-20 16:33:00,Sell,XAUUSD,Default Setup,0.1,2024-09-20 16:34:00,2606.93,2605.28,0.0,0.0,16.5,2612.93,2605.43,,
2024-09-20 16:02:00,Sell,XAUUSD,Default Setup,0.1,2024-09-20 16:32:00,2612.86,2607.02,0.0,0.0,58.4,2619.04,2607.04,,
2024-09-20 16:19:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 16:21:00,2612.17,2613.73,0.0,0.0,15.6,2606.17,2613.67,,
2024-09-20 15:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-20 16:08:00,2614.95,2611.96,0.0,0.0,29.9,2620.98,2611.98,,
2024-09-20 15:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-20 16:02:00,2615.01,2613.49,0.0,0.0,15.2,2621.01,2613.51,,
2024-09-20 14:39:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 15:34:00,2613.59,2616.22,0.0,0.0,26.3,2607.59,2619.59,,
2024-09-20 15:06:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 15:21:00,2616.25,2617.75,0.0,0.0,15.0,2610.25,2617.75,,
2024-09-20 14:33:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 15:19:00,2613.59,2616.59,0.0,0.0,30.0,2607.59,2616.59,,
2024-09-20 14:39:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 14:42:00,2613.59,2615.12,0.0,0.0,15.3,2607.59,2615.09,,
2024-09-20 13:05:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 14:01:00,2608.89,2614.95,0.0,0.0,60.6,2602.89,2614.89,,
2024-09-20 13:52:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 14:01:00,2613.18,2614.69,0.0,0.0,15.1,2607.18,2614.68,,
2024-09-20 13:05:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 13:52:00,2608.95,2611.95,0.0,0.0,30.0,2602.95,2611.95,,
2024-09-20 13:05:00,Buy,XAUUSD,Default Setup,0.1,2024-09-20 13:42:00,2608.89,2610.48,0.0,0.0,15.9,2602.89,2610.39,,
2024-09-19 16:50:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 16:50:00,2572.45,2570.91,0.0,0.0,15.4,2578.45,2570.95,,
2024-09-19 16:20:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 16:45:00,2576.52,2573.51,0.0,0.0,30.1,2582.52,2573.52,,
2024-09-19 16:20:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 16:43:00,2576.52,2574.92,0.0,0.0,16.0,2582.52,2575.02,,
2024-09-19 16:04:00,Buy,XAUUSD,Default Setup,0.1,2024-09-19 16:10:00,2579.39,2582.39,0.0,0.0,30.0,2573.39,2582.39,,
2024-09-19 16:07:00,Buy,XAUUSD,Default Setup,0.1,2024-09-19 16:09:00,2579.36,2580.87,0.0,0.0,15.1,2573.35,2580.85,,
2024-09-19 15:47:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:53:00,2576.83,2573.81,0.0,0.0,30.2,2582.83,2573.83,,
2024-09-19 15:40:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:53:00,2579.59,2573.64,0.0,0.0,59.5,2585.69,2573.69,,
2024-09-19 15:47:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:49:00,2576.95,2575.03,0.0,0.0,19.2,2582.96,2575.46,,
2024-09-19 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:40:00,2586.79,2580.75,0.0,0.0,60.4,2592.79,2580.79,,
2024-09-19 14:05:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:35:00,2586.19,2583.19,0.0,0.0,30.0,2592.19,2583.19,,
2024-09-19 15:35:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:35:00,2585.08,2583.57,0.0,0.0,15.1,2591.08,2583.58,,
2024-09-19 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 15:35:00,2586.79,2585.17,0.0,0.0,16.2,2592.79,2585.29,,
2024-09-19 14:35:00,Buy,XAUUSD,Default Setup,0.1,2024-09-19 14:47:00,2587.98,2589.52,0.0,0.0,15.4,2581.98,2589.48,,
2024-09-19 14:05:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 14:10:00,2586.17,2584.65,0.0,0.0,15.2,2592.17,2584.67,,
2024-09-19 13:11:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 13:32:00,2589.34,2586.33,0.0,0.0,30.1,2595.34,2586.34,,
2024-09-19 13:11:00,Sell,XAUUSD,Default Setup,0.1,2024-09-19 13:17:00,2589.27,2587.69,0.0,0.0,15.8,2595.25,2587.75,,
2024-09-18 16:50:00,Sell,XAUUSD,Default Setup,0.1,2024-09-18 20:50:00,2570.8,2567.8,0.0,0.0,30.0,2576.8,2567.8,,
2024-09-18 16:50:00,Sell,XAUUSD,Default Setup,0.1,2024-09-18 16:57:00,2570.34,2569.97,0.0,0.0,3.7,2576.2,2568.7,,
2024-09-18 16:35:00,Sell,XAUUSD,Default Setup,0.1,2024-09-18 16:56:00,2574.89,2568.81,0.0,0.0,60.8,2580.88,2568.88,,
2024-09-18 16:35:00,Sell,XAUUSD,Default Setup,0.1,2024-09-18 16:42:00,2575.0,2571.96,0.0,0.0,30.4,2581.0,2572.0,,
2024-09-18 16:35:00,Sell,XAUUSD,Default Setup,0.1,2024-09-18 16:40:00,2574.89,2573.34,0.0,0.0,15.5,2580.88,2573.38,,
2024-09-18 14:43:00,Buy,XAUUSD,Default Setup,0.1,2024-09-18 15:36:00,2579.78,2573.76,0.0,0.0,-60.2,2573.78,2582.78,,
2024-09-18 13:25:00,Buy,XAUUSD,Default Setup,0.1,2024-09-18 14:43:00,2574.11,2580.11,0.0,0.0,60.0,2568.09,2580.09,,
2024-09-18 13:25:00,Buy,XAUUSD,Default Setup,0.1,2024-09-18 13:33:00,2573.99,2577.0,0.0,0.0,30.1,2567.99,2576.99,,
2024-09-18 13:25:00,Buy,XAUUSD,Default Setup,0.1,2024-09-18 13:30:00,2574.11,2575.62,0.0,0.0,15.1,2568.09,2575.59,,
2024-09-17 16:26:00,Sell,XAUUSD,Default Setup,0.1,2024-09-17 17:17:00,2576.14,2582.16,0.0,0.0,-60.2,2582.14,2573.14,,
2024-09-17 15:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 17:16:00,2575.98,2582.01,0.0,0.0,60.3,2570.0,2582.0,,
2024-09-17 16:50:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 17:11:00,2578.36,2579.87,0.0,0.0,15.1,2572.35,2579.85,,
2024-09-17 16:26:00,Sell,XAUUSD,Default Setup,0.1,2024-09-17 16:31:00,2576.03,2574.42,0.0,0.0,16.1,2581.98,2574.48,,
2024-09-17 15:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 16:10:00,2575.85,2578.86,0.0,0.0,30.1,2569.85,2578.85,,
2024-09-17 15:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 15:54:00,2575.98,2577.52,0.0,0.0,15.4,2570.0,2577.5,,
2024-09-17 15:20:00,Sell,XAUUSD,Default Setup,0.1,2024-09-17 15:30:00,2578.41,2575.38,0.0,0.0,30.3,2584.41,2575.41,,
2024-09-17 15:20:00,Sell,XAUUSD,Default Setup,0.1,2024-09-17 15:26:00,2578.05,2576.55,0.0,0.0,15.0,2584.05,2576.55,,
2024-09-17 14:40:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 14:47:00,2578.51,2581.52,0.0,0.0,30.1,2572.51,2581.51,,
2024-09-17 14:40:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 14:45:00,2578.54,2580.01,0.0,0.0,14.7,2572.51,2580.01,,
2024-09-17 13:10:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 13:40:00,2576.2,2570.2,0.0,0.0,-60.0,2570.2,2579.2,,
2024-09-17 13:10:00,Buy,XAUUSD,Default Setup,0.1,2024-09-17 13:40:00,2576.19,2570.2,0.0,0.0,-59.9,2570.2,2582.2,,
2024-09-16 14:52:00,Buy,XAUUSD,Default Setup,0.1,2024-09-16 16:55:00,2583.04,2589.05,0.0,0.0,60.1,2577.04,2589.04,,
2024-09-16 16:47:00,Buy,XAUUSD,Default Setup,0.1,2024-09-16 16:52:00,2585.19,2588.21,0.0,0.0,30.2,2579.19,2588.19,,
2024-09-16 16:35:00,Buy,XAUUSD,Default Setup,0.1,2024-09-16 16:52:00,2586.34,2587.9,0.0,0.0,15.6,2580.4,2587.9,,
2024-09-16 14:52:00,Buy,XAUUSD,Default Setup,0.1,2024-09-16 16:35:00,2583.03,2586.05,0.0,0.0,30.2,2577.03,2586.03,,
2024-09-16 14:52:00,Buy,XAUUSD,Default Setup,0.1,2024-09-16 16:00:00,2583.04,2584.55,0.0,0.0,15.1,2577.04,2584.54,,
2024-09-16 13:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-16 13:55:00,2579.35,2578.6,0.0,0.0,7.5,2585.35,2573.35,,
2024-09-16 13:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-16 13:53:00,2579.56,2576.53,0.0,0.0,30.3,2585.56,2576.56,,
2024-09-16 13:36:00,Sell,XAUUSD,Default Setup,0.1,2024-09-16 13:51:00,2579.35,2577.82,0.0,0.0,15.3,2585.35,2577.85,,
2024-09-13 16:46:00,Sell,XAUUSD,Default Setup,0.1,2024-09-13 16:58:00,2580.12,2577.08,0.0,0.0,30.4,2586.12,2577.12,,
2024-09-13 16:46:00,Sell,XAUUSD,Default Setup,0.1,2024-09-13 16:52:00,2580.13,2578.52,0.0,0.0,16.1,2586.13,2578.63,,
2024-09-13 16:18:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 16:46:00,2579.22,2580.25,0.0,0.0,10.3,2573.05,2585.05,,
2024-09-13 16:18:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 16:40:00,2579.16,2582.18,0.0,0.0,30.2,2573.16,2582.16,,
2024-09-13 16:32:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 16:35:00,2579.43,2581.17,0.0,0.0,17.4,2573.56,2581.06,,
2024-09-13 16:18:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 16:20:00,2579.22,2580.66,0.0,0.0,14.4,2573.05,2580.55,,
2024-09-13 15:57:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 16:05:00,2573.91,2576.93,0.0,0.0,30.2,2567.91,2576.91,,
2024-09-13 15:57:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 15:59:00,2574.1,2575.62,0.0,0.0,15.2,2568.11,2575.61,,
2024-09-13 14:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 15:49:00,2567.01,2573.01,0.0,0.0,60.0,2561.01,2573.01,,
2024-09-13 14:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 15:30:00,2566.9,2569.91,0.0,0.0,30.1,2560.9,2569.9,,
2024-09-13 14:49:00,Buy,XAUUSD,Default Setup,0.1,2024-09-13 15:20:00,2567.01,2568.53,0.0,0.0,15.2,2561.01,2568.51,,
2024-09-12 16:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:47:00,2550.86,2544.75,0.0,0.0,-61.1,2544.84,2556.84,,
2024-09-12 16:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:47:00,2550.86,2544.75,0.0,0.0,-61.1,2544.84,2552.34,,
2024-09-12 16:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:47:00,2550.74,2544.74,0.0,0.0,-60.0,2544.74,2553.74,,
2024-09-12 16:37:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:44:00,2542.15,2548.18,0.0,0.0,60.3,2536.15,2548.15,,
2024-09-12 16:37:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:40:00,2542.26,2545.27,0.0,0.0,30.1,2536.26,2545.26,,
2024-09-12 16:37:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 16:38:00,2542.15,2543.68,0.0,0.0,15.3,2536.15,2543.65,,
2024-09-12 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:24:00,2535.66,2534.91,0.0,0.0,7.5,2541.66,2529.66,,
2024-09-12 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:17:00,2535.55,2532.52,0.0,0.0,30.3,2541.55,2532.55,,
2024-09-12 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:16:00,2535.66,2534.16,0.0,0.0,15.0,2541.66,2534.16,,
2024-09-12 16:00:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:00:00,2526.04,2525.4,0.0,0.0,6.4,2532.04,2520.04,,
2024-09-12 16:00:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:00:00,2526.33,2523.35,0.0,0.0,29.8,2532.41,2523.41,,
2024-09-12 16:00:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 16:00:00,2526.04,2524.15,0.0,0.0,18.9,2532.04,2524.54,,
2024-09-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:47:00,2530.3,2531.77,0.0,0.0,14.7,2524.3,2536.3,,
2024-09-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:46:00,2530.22,2533.22,0.0,0.0,30.0,2524.21,2533.21,,
2024-09-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:45:00,2530.3,2531.86,0.0,0.0,15.6,2524.3,2531.8,,
2024-09-12 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:36:00,2522.38,2525.38,0.0,0.0,30.0,2516.38,2525.38,,
2024-09-12 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:34:00,2522.36,2523.92,0.0,0.0,15.6,2516.36,2523.86,,
2024-09-12 14:40:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 15:30:00,2518.41,2520.4,0.0,0.0,19.9,2512.41,2524.41,,
2024-09-12 14:40:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 14:49:00,2518.41,2519.93,0.0,0.0,15.2,2512.41,2519.91,,
2024-09-12 14:10:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 14:41:00,2515.79,2518.79,0.0,0.0,30.0,2509.79,2518.79,,
2024-09-12 13:28:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 14:22:00,2517.7,2517.27,0.0,0.0,4.3,2523.7,2511.7,,
2024-09-12 14:10:00,Buy,XAUUSD,Default Setup,0.1,2024-09-12 14:22:00,2515.77,2517.31,0.0,0.0,15.4,2509.77,2517.27,,
2024-09-12 13:28:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 13:53:00,2517.7,2514.7,0.0,0.0,30.0,2523.7,2514.7,,
2024-09-12 13:28:00,Sell,XAUUSD,Default Setup,0.1,2024-09-12 13:45:00,2517.7,2516.19,0.0,0.0,15.1,2523.7,2516.2,,
2024-09-11 16:53:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 17:05:00,2509.64,2503.6,0.0,0.0,-60.4,2503.62,2512.62,,
2024-09-11 16:53:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 17:05:00,2509.72,2503.72,0.0,0.0,-60.0,2503.72,2515.72,,
2024-09-11 16:53:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 17:05:00,2509.72,2503.72,0.0,0.0,-60.0,2503.72,2511.22,,
2024-09-11 16:30:00,Sell,XAUUSD,Default Setup,0.1,2024-09-11 16:31:00,2505.14,2503.35,0.0,0.0,17.9,2511.14,2503.64,,
2024-09-11 16:04:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 16:23:00,2511.06,2512.7,0.0,0.0,16.4,2505.15,2512.65,,
2024-09-11 15:47:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 16:07:00,2507.27,2508.57,0.0,0.0,13.0,2501.27,2513.27,,
2024-09-11 15:47:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 15:56:00,2507.15,2510.15,0.0,0.0,30.0,2501.15,2510.15,,
2024-09-11 15:47:00,Buy,XAUUSD,Default Setup,0.1,2024-09-11 15:48:00,2507.27,2508.77,0.0,0.0,15.0,2501.27,2508.77,,
2024-09-11 15:09:00,Sell,XAUUSD,Default Setup,0.1,2024-09-11 15:30:00,2519.74,2516.66,0.0,0.0,30.8,2525.74,2516.74,,
2024-09-11 15:09:00,Sell,XAUUSD,Default Setup,0.1,2024-09-11 15:30:00,2519.78,2512.74,0.0,0.0,70.4,2525.79,2513.79,,
2024-09-11 15:09:00,Sell,XAUUSD,Default Setup,0.1,2024-09-11 15:19:00,2519.78,2518.26,0.0,0.0,15.2,2525.79,2518.29,,
2024-09-10 16:52:00,Sell,XAUUSD,Default Setup,0.1,2024-09-10 17:11:00,2507.79,2504.79,0.0,0.0,30.0,2513.79,2504.79,,
2024-09-10 16:52:00,Sell,XAUUSD,Default Setup,0.1,2024-09-10 17:00:00,2507.12,2505.6,0.0,0.0,15.2,2513.12,2505.62,,
2024-09-10 16:31:00,Sell,XAUUSD,Default Setup,0.1,2024-09-10 17:00:00,2512.26,2506.23,0.0,0.0,60.3,2518.26,2506.26,,
2024-09-10 16:31:00,Sell,XAUUSD,Default Setup,0.1,2024-09-10 16:40:00,2512.34,2509.33,0.0,0.0,30.1,2518.34,2509.34,,
2024-09-10 16:31:00,Sell,XAUUSD,Default Setup,0.1,2024-09-10 16:39:00,2512.26,2510.67,0.0,0.0,15.9,2518.26,2510.76,,
2024-09-10 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-10 16:07:00,2509.53,2511.7,0.0,0.0,21.7,2503.53,2515.53,,
2024-09-10 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-10 15:57:00,2509.46,2512.46,0.0,0.0,30.0,2503.46,2512.46,,
2024-09-10 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-09-10 15:47:00,2509.53,2511.04,0.0,0.0,15.1,2503.53,2511.03,,
2024-09-09 16:24:00,Sell,XAUUSD,Default Setup,0.1,2024-09-09 16:52:00,2501.34,2499.76,0.0,0.0,15.8,2507.27,2499.77,,
2024-09-09 16:12:00,Buy,XAUUSD,Default Setup,0.1,2024-09-09 16:13:00,2503.45,2504.97,0.0,0.0,15.2,2497.45,2504.95,,
2024-09-09 13:12:00,Buy,XAUUSD,Default Setup,0.1,2024-09-09 15:59:00,2499.07,2500.67,0.0,0.0,16.0,2493.09,2505.09,,
2024-09-09 13:12:00,Buy,XAUUSD,Default Setup,0.1,2024-09-09 15:28:00,2498.97,2501.97,0.0,0.0,30.0,2492.97,2501.97,,
2024-09-09 13:12:00,Buy,XAUUSD,Default Setup,0.1,2024-09-09 15:25:00,2499.07,2500.67,0.0,0.0,16.0,2493.09,2500.59,,
2024-09-06 16:46:00,Buy,XAUUSD,Default Setup,0.1,2024-09-06 16:47:00,2508.54,2510.08,0.0,0.0,15.4,2502.54,2510.04,,
2024-09-06 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:18:00,2512.05,2511.56,0.0,0.0,4.9,2518.11,2506.11,,
2024-09-06 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:17:00,2512.28,2509.27,0.0,0.0,30.1,2518.28,2509.28,,
2024-09-06 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:16:00,2512.05,2510.51,0.0,0.0,15.4,2518.11,2510.61,,
2024-09-06 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:04:00,2521.69,2515.6,0.0,0.0,60.9,2527.69,2515.69,,
2024-09-06 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:03:00,2522.32,2519.3,0.0,0.0,30.2,2528.32,2519.32,,
2024-09-06 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 16:00:00,2521.69,2520.1,0.0,0.0,15.9,2527.69,2520.19,,
2024-09-06 15:21:00,Buy,XAUUSD,Default Setup,0.1,2024-09-06 15:30:00,2515.75,2509.68,0.0,0.0,-60.7,2509.75,2518.75,,
2024-09-06 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 15:30:00,2512.86,2511.74,0.0,0.0,11.2,2518.86,2506.86,,
2024-09-06 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 15:30:00,2512.86,2510.04,0.0,0.0,28.2,2518.86,2511.36,,
2024-09-06 15:21:00,Buy,XAUUSD,Default Setup,0.1,2024-09-06 15:27:00,2515.73,2517.24,0.0,0.0,15.1,2509.73,2517.23,,
2024-09-06 14:44:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 15:21:00,2516.08,2515.54,0.0,0.0,5.4,2522.08,2510.08,,
2024-09-06 14:44:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 15:11:00,2516.07,2513.06,0.0,0.0,30.1,2522.07,2513.07,,
2024-09-06 14:44:00,Sell,XAUUSD,Default Setup,0.1,2024-09-06 15:05:00,2516.08,2514.55,0.0,0.0,15.3,2522.08,2514.58,,
